Title,Main Link,Sub Link,Status
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,http://neworleanshistorical.org/,working
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,https://www.poboyfest.com/,working
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,http://www.loyno.edu/streetcarstories/,status code: 404
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/#ftn3,working
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/#ftn4,working
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,http://dx.doi.org/10.3998/dh.12146032.0001.001,working
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/#ftn5,working
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,https://www.nps.gov/nr/publications/bulletins/nrb41/nrb41_5.htm,status code: 404
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/#ftn6,working
Helping Students Make History: Community Engaged Learning,https://rrchnm.org/essays/helping-students-make-history-community-engaged-learning/,http://edwired.org/2015/06/19/does-playfulness-crowd-out-rigor/,status code: 404
Scholars as Students: Introductory Digital History Training for Mid-Career Historians,https://rrchnm.org/essays/scholars-as-students-introductory-digital-history-training-for-mid-career-historians/,https://web.archive.org/web/20220629185548/http://hdl.handle.net/1920/9825,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/https://rrchnm.org/essay/why-collecting-history-online-is-web-1-5/#1,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://blackout.gmu.edu/,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://echo.gmu.edu/,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://911digitalarchive.org/,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/https://rrchnm.org/essay/why-collecting-history-online-is-web-1-5/#2,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://hurricanearchive.org/,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://maps.google.com/,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://http//www.w3.org/,status code: 404
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://skype.com/,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/https://rrchnm.org/essay/why-collecting-history-online-is-web-1-5/#3,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/https://rrchnm.org/essay/why-collecting-history-online-is-web-1-5/#4,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/https://rrchnm.org/essay/why-collecting-history-online-is-web-1-5/#5,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/https://rrchnm.org/essay/why-collecting-history-online-is-web-1-5/#6,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/https://rrchnm.org/essay/why-collecting-history-online-is-web-1-5/#7,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://flickr.com/,working
Why Collecting History Online is Web 1.5,https://rrchnm.org/essays/why-collecting-history-online-is-web-1-5/,https://web.archive.org/web/20220703112141/http://www.oreillynet.com/pub/a/oreilly/tim/news/2005/09/30/what-is-web-20.html,working
